albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season,qa_advanced,qa_level,qa_description
0.99,0.574951741502308,0.32,0.17133405389674122,2014-06-06,45,1402012800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.74,0.606901506373117,0.36,0.08826270282028001,2014-06-06,38,1402012800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.74,0.6498867924528303,0.38,0.10877985958457438,2014-06-07,11,1402099200000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.62,0.601980319803198,0.53,0.034292856398962866,2014-06-07,5,1402099200000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.9500000000000001,0.7079615648593002,0.45,0.12806248474865728,2014-06-09,16,1402272000000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.88,0.7166778900112234,0.44,0.10864966635935942,2014-06-10,20,1402358400000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.99,0.6820899671468285,0.34,0.14487794648310928,2014-06-11,34,1402444800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.5858051575931235,0.35000000000000003,0.10176562567179068,2014-06-11,29,1402444800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.8200000000000001,0.6214651002073254,0.46,0.09675693650537293,2014-06-17,21,1402963200000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.79,0.6300374316153181,0.26,0.11205357984572654,2014-06-18,29,1403049600000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.28,0.28,0.28,0.0,2014-06-18,1,1403049600000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.68,0.4673745541022592,0.17,0.17505554674001172,2014-06-19,36,1403136000000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.72,0.6445231607629428,0.5,0.07909487973314044,2014-06-20,5,1403222400000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.72,0.5309170174383644,0.18,0.1477271322018569,2014-06-21,29,1403308800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.71,0.5511380536695764,0.22,0.1393459999149884,2014-06-21,26,1403308800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.84,0.427239238410596,0.14,0.193021933776228,2014-06-22,46,1403395200000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.65,0.4775035868005738,0.22,0.1502721446294141,2014-06-22,38,1403395200000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.61,0.430523311132255,0.18,0.13830722645215934,2014-06-23,30,1403481600000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.4812769230769233,0.16,0.1591024206192778,2014-06-23,27,1403481600000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.55,0.4879690189328744,0.44,0.04058598553961955,2014-06-25,6,1403654400000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.79,0.5370181818181818,0.24,0.1987828600405417,2014-06-26,29,1403740800000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.87,0.7391758018676411,0.63,0.05617433182117527,2014-06-27,18,1403827200000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.67,0.5737590711175617,0.11,0.21295636459880815,2014-06-28,11,1403913600000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.68,0.2855365474339036,0.22,0.13838352503098053,2014-06-28,8,1403913600000,2014,6,Summer,True,standard,"Advanced QA, standard level"
0.64,0.3846523178807946,0.11,0.18809373543031294,2014-07-01,46,1404172800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.4462149976269579,0.14,0.16194325328321202,2014-07-01,36,1404172800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.22,0.22,0.22,0.0,2014-07-02,1,1404259200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.3945268542199488,0.06,0.17048101216910985,2014-07-03,28,1404345600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.3231077694235589,0.15,0.15017810294406478,2014-07-04,19,1404432000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.5699999999999998,0.52,0.031124748994972123,2014-07-04,4,1404432000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.45,0.2162023217247098,0.17,0.0884433277428106,2014-07-06,9,1404604800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.62,0.4112541726275632,0.12,0.1711833812027323,2014-07-07,40,1404691200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.62,0.44347301587301596,0.17,0.16277370983130218,2014-07-07,28,1404691200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.34481326059588757,0.08,0.19738988178753925,2014-07-08,45,1404777600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.38340838323353305,0.13,0.163819467350409,2014-07-08,39,1404777600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.4287164750957855,0.19,0.15186447766457137,2014-07-09,37,1404864000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.26,0.2017579617834395,0.14,0.04708804466759341,2014-07-09,9,1404864000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.76,0.5194754716981134,0.2,0.20494503930518176,2014-07-10,27,1404950400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.62,0.3263886617606977,0.05,0.1809308877974392,2014-07-10,34,1404950400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.46567817509247833,0.18,0.15637213976201136,2014-07-11,32,1405036800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.3987935247403788,0.14,0.1678789836489688,2014-07-11,29,1405036800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.3216886019369258,0.05,0.19647039798389626,2014-07-12,36,1405123200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.4136600757257047,0.18,0.18255532389112006,2014-07-12,22,1405123200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.4129043951064793,0.16,0.13955013981685235,2014-07-13,41,1405209600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.53,0.3614432176656152,0.15,0.13400569372812893,2014-07-13,34,1405209600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.26,0.22645468998410173,0.19,0.021314806770279124,2014-07-14,9,1405296000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.364260053619303,0.15,0.14217311435163985,2014-07-14,36,1405296000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.36374032674118667,0.07,0.18539829723065152,2014-07-15,31,1405382400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.53,0.347208621050429,0.15,0.13487731646154524,2014-07-15,44,1405382400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.58,0.3708488557743481,0.14,0.16015495426305085,2014-07-16,32,1405468800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.24521486643437865,0.13,0.1159256804031457,2014-07-16,29,1405468800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.74,0.5991496108388584,0.44,0.08991922557510978,2014-07-19,34,1405728000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.93,0.7439629302736097,0.62,0.09398345007972864,2014-07-19,15,1405728000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.25,0.2429192546583851,0.23,0.010000000000000142,2014-07-20,2,1405814400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.44085544692737433,0.06,0.17226231612153467,2014-07-21,24,1405900800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.62,0.36323688969258583,0.18,0.1583421050201816,2014-07-21,12,1405900800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.41415492957746475,0.09,0.14290818730919522,2014-07-23,20,1406073600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.3752000000000001,0.15,0.15507166801908798,2014-07-23,24,1406073600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.44312775330396464,0.1,0.1647898945401706,2014-07-26,17,1406332800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.74,0.5227779599868809,0.17,0.2209726807092558,2014-07-26,22,1406332800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.42,0.2753597650513949,0.05,0.11320777358467926,2014-07-27,10,1406419200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.68,0.46855790240349593,0.09,0.19666212761628318,2014-07-27,23,1406419200000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.4193858845096243,0.16,0.19401211941355323,2014-07-28,22,1406505600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.62,0.36480764265427323,0.05,0.1742080448962516,2014-07-28,34,1406505600000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.41146511106125183,0.17,0.16178804591964938,2014-07-29,41,1406592000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.37754692968501424,0.05,0.1732242265188715,2014-07-29,28,1406592000000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.5700000000000001,0.3437392661982826,0.12,0.1503495926166744,2014-07-30,30,1406678400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.33531879194630876,0.15,0.16959920073186927,2014-07-30,24,1406678400000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.30697650020981965,0.08,0.19158520007789986,2014-07-31,45,1406764800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.53,0.318391638225256,0.09,0.14012729069089938,2014-07-31,42,1406764800000,2014,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.35533992285438776,0.06,0.1636767110538856,2014-08-01,37,1406851200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.63,0.3876518097517201,0.13,0.17371833876850698,2014-08-01,28,1406851200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.35000000000000003,0.34303191489361706,0.34,0.004714045207913982,2014-08-04,3,1407110400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.63,0.3850645691476873,0.17,0.14908486364093818,2014-08-05,37,1407196800000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.53,0.3277894736842106,0.11,0.16200422408084866,2014-08-05,23,1407196800000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.53,0.17272727272727278,0.1,0.11619098941295421,2014-08-06,17,1407283200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.39,0.21596302665520203,0.16,0.057840973637141635,2014-08-06,21,1407283200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.37,0.18475787855495768,0.09,0.08967453647133884,2014-08-07,17,1407369600000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.58,0.34464368578057675,0.11,0.15601547488107342,2014-08-09,26,1407542400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.74,0.32219073799957704,0.1,0.1866727404259675,2014-08-09,42,1407542400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.52,0.39476780185758514,0.29,0.08646700648152754,2014-08-10,9,1407628800000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.62,0.30987561544441566,0.08,0.15654472204453246,2014-08-11,32,1407715200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.58,0.20413522012578614,0.18,0.12786100852097176,2014-08-11,8,1407715200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.19,0.15536621823617341,0.08,0.03533323506275649,2014-08-12,8,1407801600000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.65,0.37219427580225506,0.12,0.14953188904631956,2014-08-14,41,1407974400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.49,0.3039799635701275,0.15,0.11579582664926973,2014-08-14,14,1407974400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.5700000000000001,0.24896597910527726,0.06,0.16095630958042625,2014-08-15,32,1408060800000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.54,0.4396277915632754,0.12,0.16851112722903475,2014-08-15,10,1408060800000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.26,0.21812080536912754,0.2,0.024944382578492866,2014-08-17,3,1408233600000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.56,0.43810810810810813,0.05,0.17029386365926397,2014-08-19,9,1408406400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.6,0.4908680555555554,0.38,0.0871142289691464,2014-08-19,6,1408406400000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.54,0.33816690442225394,0.11,0.11845891345818486,2014-08-20,23,1408492800000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.55,0.30541838842975205,0.15,0.11624435470163699,2014-08-21,20,1408579200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.77,0.4603721881390594,0.2,0.1880936098041327,2014-08-23,23,1408752000000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.64,0.3710568454763812,0.05,0.1543319778108217,2014-08-23,32,1408752000000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.37,0.3555806451612903,0.33,0.014086784586980153,2014-08-27,8,1409097600000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.2,0.19143617021276593,0.19,0.004714045207909076,2014-08-27,3,1409097600000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.29,0.29,0.29,0.0,2014-08-31,1,1409443200000,2014,8,Summer,True,standard,"Advanced QA, standard level"
0.89,0.67531522117729,0.14,0.16547202704849304,2014-09-02,22,1409616000000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.2,0.2,0.2,0.0,2014-09-03,1,1409702400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.85,0.85,0.85,0.0,2014-09-04,1,1409788800000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.76,0.368990342405619,0.08,0.19032695456975096,2014-09-05,31,1409875200000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.79,0.41230101302460204,0.19,0.23199042125819663,2014-09-05,15,1409875200000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.91,0.4742959942432238,0.18,0.20668161808867466,2014-09-06,39,1409961600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.3965207478340173,0.1,0.18146792080684027,2014-09-06,37,1409961600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.86,0.647127588510354,0.33,0.12463393109440621,2014-09-11,42,1410393600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.62,0.5219871420222092,0.37,0.06552671211040546,2014-09-11,16,1410393600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.9,0.6635107526881722,0.32,0.1568895314189916,2014-09-13,33,1410566400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.8200000000000001,0.5447336707640396,0.25,0.15411798912079322,2014-09-13,38,1410566400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.76,0.4402583475505728,0.12,0.19763911261834055,2014-09-14,38,1410652800000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.8200000000000001,0.5614193548387096,0.21,0.2001766088744749,2014-09-14,34,1410652800000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.67,0.3745017098192477,0.1,0.1823043514105186,2014-09-15,36,1410739200000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.9400000000000001,0.5466278439869989,0.19,0.1939460226139917,2014-09-15,33,1410739200000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.3851568785197105,0.11,0.2063134372138663,2014-09-16,32,1410825600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.81,0.4936349634193299,0.18,0.22025080400912653,2014-09-16,24,1410825600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.5565018471156579,0.37,0.10054784534404254,2014-09-19,29,1411084800000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.81,0.4201415641680204,0.11,0.23168610537621215,2014-09-20,37,1411171200000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.78,0.3949458128078819,0.09,0.2267053003568213,2014-09-20,36,1411171200000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.6,0.30310302129767225,0.08,0.1722942766030915,2014-09-21,37,1411257600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.78,0.4742364990689013,0.18,0.20114354516556823,2014-09-21,19,1411257600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.25,0.22860248447204962,0.18,0.03136877428271618,2014-09-22,5,1411344000000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.35000000000000003,0.33888135593220337,0.32,0.012472191289246527,2014-09-23,3,1411430400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.3,0.17523076923076925,0.13,0.05642694391866362,2014-09-23,5,1411430400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.71,0.47033007334963317,0.13,0.14196475990736412,2014-09-26,24,1411689600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.66,0.5037019969278034,0.1,0.16813267095160986,2014-09-26,22,1411689600000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.8300000000000001,0.5063978028331888,0.11,0.22947299710332755,2014-09-27,31,1411776000000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.9,0.4473035935563817,0.08,0.2378900306163893,2014-09-27,36,1411776000000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.9500000000000001,0.5364214876033058,0.17,0.25538569309429393,2014-09-28,31,1411862400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.74,0.3886094674556213,0.07,0.2009428459630997,2014-09-28,32,1411862400000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.7000000000000001,0.49786845310596833,0.27,0.1566698903601278,2014-09-29,11,1411948800000,2014,9,Fall,True,standard,"Advanced QA, standard level"
0.67,0.67,0.67,0.0,2015-06-01,1,1433116800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.66,0.6188461538461538,0.61,0.020548046676563923,2015-06-01,3,1433116800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.6900000000000001,0.5408618331053351,0.35000000000000003,0.09414359526237367,2015-06-04,22,1433376000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.72,0.6588186240444754,0.58,0.0412795348811024,2015-06-04,10,1433376000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.61,0.4420630900299331,0.16,0.12405911508961327,2015-06-05,39,1433462400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.64,0.48955896452540754,0.28,0.09940421694831368,2015-06-06,22,1433548800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.29,0.25996551724137934,0.23,0.023848480035423784,2015-06-08,4,1433721600000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.37,0.27313725490196084,0.22,0.05557777333511005,2015-06-08,9,1433721600000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.61,0.4129248658318427,0.18,0.14055284429998693,2015-06-09,28,1433808000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.58,0.40245128849780015,0.16,0.12766396846007594,2015-06-09,44,1433808000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.63,0.45604954034729334,0.2,0.1317893930473747,2015-06-10,37,1433894400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.6,0.42147853736089047,0.18,0.14429346325451214,2015-06-10,31,1433894400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.74,0.5403979835500134,0.17,0.17329047822586785,2015-06-15,32,1434326400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.73,0.5520985963711057,0.21,0.18996673392991714,2015-06-15,25,1434326400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.29,0.2173857868020304,0.18,0.04317406628984592,2015-06-16,5,1434412800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.4,0.23502857142857145,0.19,0.08359957469322962,2015-06-17,6,1434499200000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.58,0.58,0.58,0.0,2015-06-19,1,1434672000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.61,0.41038873994638075,0.21,0.11016733683475846,2015-06-19,19,1434672000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.8,0.5462694610778442,0.09,0.18768018553064214,2015-06-20,28,1434758400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.2,0.15397515527950312,0.07,0.06500000000000003,2015-06-20,2,1434758400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.27,0.2591439688715953,0.24,0.012247448713915783,2015-06-21,4,1434844800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.64,0.44166888474846955,0.13,0.176880895551421,2015-06-22,34,1434931200000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.71,0.5010456062291436,0.21,0.1811403875451304,2015-06-22,25,1434931200000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.6,0.493513353115727,0.19,0.1450844229954352,2015-06-23,14,1435017600000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.6,0.43304951690821264,0.15,0.15605332421963974,2015-06-24,25,1435104000000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.19,0.17194508009153314,0.15,0.016996731711975965,2015-06-25,6,1435190400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.18,0.1223076923076923,0.1,0.032787192621509996,2015-06-25,4,1435190400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.6,0.4045811458571102,0.15,0.16153950395450778,2015-06-26,42,1435276800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.58,0.38091673919350166,0.13,0.15753526679881724,2015-06-26,29,1435276800000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.18,0.1527231467473525,0.13,0.019309052441091965,2015-06-27,9,1435363200000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.54,0.25481852748012446,0.1,0.13453043335989082,2015-06-28,24,1435449600000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.59,0.38801440983259167,0.17,0.14142518045159183,2015-06-28,43,1435449600000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.8,0.6442362713428703,0.25,0.14301073737981104,2015-06-30,13,1435622400000,2015,6,Summer,True,standard,"Advanced QA, standard level"
0.23,0.2184180790960452,0.21,0.008291561975888461,2015-07-01,4,1435708800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.72,0.32942102928127776,0.06,0.20221821633975304,2015-07-02,41,1435795200000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.58,0.38386825508058864,0.13,0.17077006255816024,2015-07-02,27,1435795200000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.34929266709928614,0.12,0.17197284070951824,2015-07-04,41,1435968000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.3961871713985278,0.17,0.1370148405189914,2015-07-05,43,1436054400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.36991134289439387,0.1,0.15673393807261418,2015-07-05,32,1436054400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.16,0.14078947368421052,0.07,0.03681787005729082,2015-07-06,3,1436140800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.72,0.7113917525773196,0.71,0.005000000000005275,2015-07-06,2,1436140800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.41287228541882115,0.17,0.13925282575577722,2015-07-07,34,1436227200000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.25,0.17471649484536078,0.12,0.04597704741377905,2015-07-07,6,1436227200000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.58,0.36078406495813253,0.05,0.16298591400260726,2015-07-08,35,1436313600000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.65,0.3858212375859435,0.14,0.1810420936396327,2015-07-08,22,1436313600000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.55,0.3109338521400779,0.12,0.14089084466979587,2015-07-09,39,1436400000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.67,0.4359667122663018,0.18,0.16742460989950056,2015-07-09,40,1436400000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.48,0.30868230651172984,0.17,0.09944061229774108,2015-07-10,42,1436486400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.47000000000000003,0.33287790697674424,0.16,0.12013539935295402,2015-07-10,23,1436486400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.19,0.12937771345875543,0.06,0.0553962995154008,2015-07-11,8,1436572800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.19,0.17490226739640347,0.14,0.017510929531616565,2015-07-11,14,1436572800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.52,0.42122766122766125,0.33,0.050482051265771405,2015-07-13,8,1436745600000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.6,0.38285743887277235,0.17,0.13611106575962936,2015-07-14,45,1436832000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.32,0.27488413547237084,0.24,0.03112474899497168,2015-07-14,4,1436832000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.84,0.7457892675283979,0.17,0.22657634939521662,2015-07-16,19,1437004800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.59,0.5615889628924833,0.47000000000000003,0.045624912636202525,2015-07-16,7,1437004800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.64,0.47772623574144485,0.23,0.11833202920512464,2015-07-19,9,1437264000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.67,0.43223116313094373,0.18,0.1317088540008694,2015-07-19,12,1437264000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.56,0.3324729815638905,0.12,0.14386207386346225,2015-07-20,27,1437350400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.48,0.3201939655172414,0.17,0.13058810986406771,2015-07-20,13,1437350400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.24,0.18434402332361513,0.13,0.04493050188902853,2015-07-23,4,1437609600000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.44,0.44,0.44,0.0,2015-07-25,1,1437782400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.81,0.5002003293084524,0.12,0.2141405880892775,2015-07-26,31,1437868800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.72,0.654889455782313,0.56,0.0597782360060917,2015-07-27,8,1437955200000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.5212526539278132,0.46,0.05491812087098389,2015-07-28,5,1438041600000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.23,0.19743785850860415,0.14,0.02953340857778227,2015-07-29,12,1438128000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.37,0.37,0.37,0.0,2015-07-29,1,1438128000000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.61,0.4065385614126202,0.17,0.15189943219117052,2015-07-30,32,1438214400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.55,0.3121422182468695,0.07,0.15239422561239,2015-07-30,20,1438214400000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.58,0.32709521384928725,0.05,0.16069980111677648,2015-07-31,33,1438300800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.63,0.3443377885783719,0.17,0.1663084585983543,2015-07-31,21,1438300800000,2015,7,Summer,True,standard,"Advanced QA, standard level"
0.66,0.41619919246298803,0.16,0.16134081744865456,2015-08-01,32,1438387200000,2015,8,Summer,True,standard,"Advanced QA, standard level"
0.55,0.31093596059113304,0.11,0.14731626975094544,2015-08-01,12,1438387200000,2015,8,Summer,True,standard,"Advanced QA, standard level"
0.26,0.26,0.26,0.0,2015-08-02,1,1438473600000,2015,8,Summer,True,standard,"Advanced QA, standard level"
