albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,original_satellite,pixel_count,satellite_source,timestamp,year,month,season,terra_aqua_fusion,fusion_method,terra_total_observations,aqua_total_observations,combined_daily_composites,duplicates_eliminated,qa_advanced,qa_level,qa_description
0.72,0.38843462246777166,0.14,0.25166114784235827,2013-09-23,Terra,9,Terra,1379894400000,2013,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.9400000000000001,0.85265756302521,0.72,0.08429781995389689,2013-09-26,Terra,7,Terra,1380153600000,2013,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.74,0.4954439334984082,0.27,0.1434907459480807,2014-06-01,Terra,31,Terra,1401580800000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.75,0.6443188622754494,0.44,0.07975554366664515,2014-06-02,Terra,13,Terra,1401667200000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.71,0.5690917266187051,0.28,0.1168214833804391,2014-06-03,Terra,23,Terra,1401753600000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.99,0.573160405485987,0.32,0.1727265981861633,2014-06-06,Terra,37,Terra,1402012800000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.74,0.6269635627530363,0.45,0.11110355529864939,2014-06-07,Terra,5,Terra,1402099200000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.9500000000000001,0.7027880512091039,0.45,0.1260687643047768,2014-06-09,Terra,15,Terra,1402272000000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8200000000000001,0.6657165541881699,0.51,0.09474175425861668,2014-06-11,Terra,25,Terra,1402444800000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8200000000000001,0.6292347230154197,0.46,0.0986708543593295,2014-06-17,Terra,16,Terra,1402963200000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.73,0.5971115879828326,0.26,0.1135139492162378,2014-06-18,Terra,24,Terra,1403049600000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.68,0.4807879263034105,0.2,0.1632450918098306,2014-06-19,Terra,25,Terra,1403136000000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.72,0.6399703264094955,0.5,0.07909487973314044,2014-06-20,Terra,5,Terra,1403222400000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.72,0.5519278996865206,0.22,0.14035588068417496,2014-06-21,Terra,21,Terra,1403308800000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.84,0.39059636757928984,0.14,0.1934258600992787,2014-06-22,Terra,41,Terra,1403395200000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.61,0.42785302593659946,0.24,0.12147058096846447,2014-06-23,Terra,14,Terra,1403481600000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8200000000000001,0.718369646882044,0.63,0.049768695752683535,2014-06-27,Terra,13,Terra,1403827200000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.67,0.5724697885196375,0.11,0.21295636459880815,2014-06-28,Terra,11,Terra,1403913600000,2014,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.3855694980694981,0.14,0.1845346246146259,2014-07-01,Terra,34,Terra,1404172800000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.4195117845117845,0.06,0.1795236292507406,2014-07-03,Terra,23,Terra,1404345600000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.62,0.4059009009009009,0.12,0.1713158142277543,2014-07-07,Terra,29,Terra,1404691200000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.66,0.3254898911353032,0.08,0.2034851446214997,2014-07-08,Terra,35,Terra,1404777600000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.63,0.45930377123912147,0.21,0.1362799406450643,2014-07-09,Terra,24,Terra,1404864000000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.62,0.31873093949827846,0.05,0.1894953999870632,2014-07-10,Terra,23,Terra,1404950400000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.48986511342734534,0.18,0.12197815525786095,2014-07-11,Terra,19,Terra,1405036800000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.3256808688387636,0.05,0.20947313206126367,2014-07-12,Terra,24,Terra,1405123200000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.59,0.39374235474006114,0.16,0.13877399692385534,2014-07-13,Terra,30,Terra,1405209600000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.56,0.422920792079208,0.15,0.14485423707990022,2014-07-14,Terra,20,Terra,1405296000000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.66,0.4214177897574125,0.3,0.10431519975369856,2014-07-15,Terra,17,Terra,1405382400000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.3707051282051282,0.16,0.1549669319564662,2014-07-16,Terra,20,Terra,1405468800000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.74,0.5768869695831769,0.44,0.08913109424858333,2014-07-19,Terra,29,Terra,1405728000000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.61,0.43509683995922527,0.06,0.17494540774655917,2014-07-21,Terra,21,Terra,1405900800000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.59,0.4334010840108402,0.09,0.13398538477510655,2014-07-23,Terra,12,Terra,1406073600000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.65,0.4059659090909091,0.1,0.1703346379597788,2014-07-26,Terra,12,Terra,1406332800000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.68,0.5312383612662942,0.38,0.10169057096025325,2014-07-27,Terra,12,Terra,1406419200000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.62,0.3502367315769378,0.12,0.17251256978751975,2014-07-28,Terra,28,Terra,1406505600000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.4003990790483499,0.17,0.15906454857146796,2014-07-29,Terra,28,Terra,1406592000000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.5700000000000001,0.31425555555555545,0.12,0.1573358191894014,2014-07-30,Terra,25,Terra,1406678400000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.2807474226804123,0.08,0.19676275525119938,2014-07-31,Terra,39,Terra,1406764800000,2014,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.3379967819790827,0.06,0.1753894935142816,2014-08-01,Terra,29,Terra,1406851200000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.63,0.3385173299101412,0.17,0.1494664991728914,2014-08-05,Terra,32,Terra,1407196800000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.53,0.17388081395348837,0.15,0.12134450871761099,2014-08-06,Terra,14,Terra,1407283200000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.74,0.32526450200656687,0.1,0.1877021543974178,2014-08-09,Terra,27,Terra,1407542400000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.62,0.2743924889543446,0.08,0.1627616601804348,2014-08-11,Terra,27,Terra,1407715200000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.65,0.3532044002838893,0.12,0.15337716764745513,2014-08-14,Terra,30,Terra,1407974400000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.5700000000000001,0.2617637856863512,0.06,0.17359446995800296,2014-08-15,Terra,25,Terra,1408060800000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.56,0.401927927927928,0.05,0.18828983303537608,2014-08-19,Terra,7,Terra,1408406400000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.54,0.3298299939283546,0.2,0.1141527896067372,2014-08-20,Terra,16,Terra,1408492800000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.77,0.5014124293785313,0.2,0.19577084109290183,2014-08-23,Terra,15,Terra,1408752000000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.2,0.19143617021276593,0.19,0.004714045207909076,2014-08-27,Terra,3,Terra,1409097600000,2014,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.89,0.6934407484407484,0.39,0.12939764294607597,2014-09-02,Terra,16,Terra,1409616000000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.85,0.85,0.85,0.0,2014-09-04,Terra,1,Terra,1409788800000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.76,0.35286930766382824,0.08,0.19164411626979916,2014-09-05,Terra,29,Terra,1409875200000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.91,0.4308493060145407,0.18,0.20563935239295794,2014-09-06,Terra,34,Terra,1409961600000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.86,0.654432859399684,0.33,0.12981754563890455,2014-09-11,Terra,34,Terra,1410393600000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.9,0.6501460920379838,0.32,0.15415793319627505,2014-09-13,Terra,28,Terra,1410566400000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.76,0.42290202702702706,0.12,0.20589520991408414,2014-09-14,Terra,33,Terra,1410652800000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.77,0.5077599058454296,0.19,0.18701331394271595,2014-09-15,Terra,28,Terra,1410739200000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6900000000000001,0.3647480971366437,0.11,0.2107000546548341,2014-09-16,Terra,27,Terra,1410825600000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.5073065015479877,0.37,0.09536115561380332,2014-09-19,Terra,16,Terra,1411084800000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.81,0.35112128869235637,0.11,0.21616485860044407,2014-09-20,Terra,32,Terra,1411171200000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.25786312849162013,0.08,0.17154202594893955,2014-09-21,Terra,30,Terra,1411257600000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.35000000000000003,0.33888135593220337,0.32,0.012472191289246527,2014-09-23,Terra,3,Terra,1411430400000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.68,0.4305094951366374,0.13,0.1450723384367309,2014-09-26,Terra,19,Terra,1411689600000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8300000000000001,0.45251298441869764,0.11,0.23469733751512073,2014-09-27,Terra,26,Terra,1411776000000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.74,0.3566601941747573,0.07,0.20882977887075854,2014-09-28,Terra,27,Terra,1411862400000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.7000000000000001,0.5433863275039746,0.44,0.09739577762921751,2014-09-29,Terra,8,Terra,1411948800000,2014,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.68,0.5460359348680518,0.35000000000000003,0.0882352941176466,2015-06-04,Terra,17,Terra,1433376000000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.5077065767284993,0.4,0.06989948140007902,2015-06-06,Terra,16,Terra,1433548800000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.61,0.38388665774207953,0.18,0.14137456449383787,2015-06-09,Terra,23,Terra,1433808000000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.63,0.4732896520560325,0.25,0.11383243443435498,2015-06-10,Terra,21,Terra,1433894400000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.74,0.5315346534653466,0.17,0.18121749507501228,2015-06-15,Terra,27,Terra,1434326400000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.58,0.58,0.0,2015-06-19,Terra,1,Terra,1434672000000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8,0.5364992961051149,0.18,0.18394663257685287,2015-06-20,Terra,22,Terra,1434758400000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.4797392176529589,0.19,0.14170967734442566,2015-06-22,Terra,21,Terra,1434931200000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.4466240157480315,0.15,0.14552586635295386,2015-06-24,Terra,18,Terra,1435104000000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.4187161889382317,0.17,0.15224880366273927,2015-06-26,Terra,27,Terra,1435276800000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.4335118770377269,0.17,0.11352358039537486,2015-06-28,Terra,22,Terra,1435449600000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8,0.6674576271186443,0.58,0.061267601619979864,2015-06-30,Terra,11,Terra,1435622400000,2015,6,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.72,0.3574767080745342,0.06,0.2061735325161892,2015-07-02,Terra,28,Terra,1435795200000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.61,0.36829589465530593,0.12,0.17266966964355587,2015-07-04,Terra,27,Terra,1435968000000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.47430290162774247,0.18,0.146435002224684,2015-07-05,Terra,18,Terra,1436054400000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.11,0.09363636363636364,0.07,0.020000000000000025,2015-07-06,Terra,2,Terra,1436140800000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.59,0.3868194611982308,0.17,0.14361612623927852,2015-07-07,Terra,26,Terra,1436227200000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.35593774319066146,0.12,0.15827312675581184,2015-07-08,Terra,28,Terra,1436313600000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.67,0.44306882946076276,0.18,0.16218705250419937,2015-07-09,Terra,25,Terra,1436400000000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.48,0.33996787517209726,0.17,0.09792287214378892,2015-07-10,Terra,24,Terra,1436486400000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.19,0.128256,0.06,0.059143547269955646,2015-07-11,Terra,7,Terra,1436572800000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.52,0.4375275397796817,0.33,0.050482051265771405,2015-07-13,Terra,8,Terra,1436745600000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.38435014204545453,0.19,0.12996110529265603,2015-07-14,Terra,30,Terra,1436832000000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.84,0.7762178517397884,0.7000000000000001,0.042711890095801126,2015-07-16,Terra,12,Terra,1437004800000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.4825706472196901,0.23,0.11833202920512464,2015-07-19,Terra,9,Terra,1437264000000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.56,0.30188391539596654,0.12,0.1498022111964267,2015-07-20,Terra,22,Terra,1437350400000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.81,0.45391043582566976,0.12,0.22586454546787163,2015-07-26,Terra,26,Terra,1437868800000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.72,0.6749664429530201,0.56,0.06668749674580832,2015-07-27,Terra,6,Terra,1437955200000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.23,0.19743785850860415,0.14,0.02953340857778227,2015-07-29,Terra,12,Terra,1438128000000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6,0.3746771879483501,0.17,0.15290449950568635,2015-07-30,Terra,29,Terra,1438214400000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.3090052356020942,0.08,0.1565979185470816,2015-07-31,Terra,27,Terra,1438300800000,2015,7,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.64,0.3816107382550335,0.16,0.15257994625769145,2015-08-01,Terra,25,Terra,1438387200000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.29,0.2584068278805121,0.18,0.04145780987944239,2015-08-05,Terra,8,Terra,1438732800000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.19,0.15933198380566801,0.12,0.028284271247461888,2015-08-07,Terra,7,Terra,1438905600000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.65,0.3555559687616214,0.17,0.14915193937863536,2015-08-08,Terra,28,Terra,1438992000000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.62,0.2948468158347677,0.09,0.16408297359026086,2015-08-09,Terra,30,Terra,1439078400000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.27191185599006834,0.13,0.13324997394204463,2015-08-11,Terra,15,Terra,1439251200000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.58,0.22543404735062,0.06,0.16585382444202246,2015-08-12,Terra,29,Terra,1439337600000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.5,0.24887722980062957,0.05,0.1289372963455062,2015-08-13,Terra,24,Terra,1439424000000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.67,0.1842617449664429,0.05,0.17768915977065122,2015-08-16,Terra,8,Terra,1439683200000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.56,0.33045892351274797,0.1,0.13503299609577651,2015-08-18,Terra,17,Terra,1439856000000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.49,0.44105030403537876,0.37,0.03334832419543217,2015-08-20,Terra,17,Terra,1440028800000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.8200000000000001,0.6776676787192933,0.38,0.1014639714381405,2015-08-22,Terra,40,Terra,1440201600000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.47000000000000003,0.381193724420191,0.32,0.05516316893192064,2015-08-23,Terra,11,Terra,1440288000000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.6900000000000001,0.4146581491712709,0.19,0.17101399252680582,2015-08-24,Terra,31,Terra,1440374400000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.45,0.3645555555555555,0.3,0.05467073155618895,2015-08-25,Terra,6,Terra,1440460800000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.54,0.39296602787456447,0.28,0.08331562311808959,2015-08-26,Terra,24,Terra,1440547200000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.54,0.2549345650500385,0.09,0.13372376447103337,2015-08-27,Terra,29,Terra,1440633600000,2015,8,Summer,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
0.22,0.17691275167785236,0.15,0.02332380757938144,2015-09-10,Terra,5,Terra,1441843200000,2015,9,Fall,True,Literature-based (Terra priority + Aqua gap-filling),121,121,121,121,True,cqa1f012456,"Advanced QA, cqa1f012456 level"
